category,message,table_role,source_row_excel
insufficient_bhar_data,source_row=156 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,156.0
insufficient_bhar_data,source_row=157 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,157.0
insufficient_bhar_data,source_row=157 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,157.0
insufficient_bhar_data,source_row=157 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,157.0
insufficient_bhar_data,source_row=158 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,158.0
insufficient_bhar_data,source_row=158 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,158.0
insufficient_bhar_data,source_row=158 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,158.0
insufficient_bhar_data,source_row=160 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,160.0
insufficient_bhar_data,source_row=160 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,160.0
insufficient_bhar_data,source_row=160 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,160.0
insufficient_bhar_data,source_row=161 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,161.0
insufficient_bhar_data,source_row=161 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,161.0
insufficient_bhar_data,source_row=161 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,161.0
insufficient_bhar_data,source_row=162 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,162.0
insufficient_bhar_data,source_row=162 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,162.0
insufficient_bhar_data,source_row=162 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,162.0
insufficient_bhar_data,source_row=163 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,163.0
insufficient_bhar_data,source_row=163 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,163.0
insufficient_bhar_data,source_row=163 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,163.0
insufficient_bhar_data,source_row=167 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,167.0
insufficient_bhar_data,source_row=167 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,167.0
insufficient_bhar_data,source_row=167 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,167.0
insufficient_bhar_data,source_row=169 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,169.0
insufficient_bhar_data,source_row=169 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,169.0
insufficient_bhar_data,source_row=169 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,169.0
insufficient_bhar_data,source_row=170 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,170.0
insufficient_bhar_data,source_row=170 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,170.0
insufficient_bhar_data,source_row=170 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,170.0
insufficient_bhar_data,source_row=171 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,171.0
insufficient_bhar_data,source_row=171 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,171.0
insufficient_bhar_data,source_row=171 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,171.0
insufficient_bhar_data,source_row=172 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,172.0
insufficient_bhar_data,source_row=172 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,172.0
insufficient_bhar_data,source_row=172 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,172.0
insufficient_bhar_data,source_row=174 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,174.0
insufficient_bhar_data,source_row=174 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,174.0
insufficient_bhar_data,source_row=174 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,174.0
insufficient_bhar_data,source_row=175 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,175.0
insufficient_bhar_data,source_row=175 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,175.0
insufficient_bhar_data,source_row=175 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,175.0
insufficient_bhar_data,source_row=176 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,176.0
insufficient_bhar_data,source_row=176 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,176.0
insufficient_bhar_data,source_row=176 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,176.0
insufficient_bhar_data,source_row=177 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,177.0
insufficient_bhar_data,source_row=177 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,177.0
insufficient_bhar_data,source_row=177 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,177.0
insufficient_bhar_data,source_row=178 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,178.0
insufficient_bhar_data,source_row=178 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,178.0
insufficient_bhar_data,source_row=178 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,178.0
insufficient_bhar_data,source_row=181 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,181.0
insufficient_bhar_data,source_row=181 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,181.0
insufficient_bhar_data,source_row=181 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,181.0
insufficient_bhar_data,source_row=182 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,182.0
insufficient_bhar_data,source_row=182 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,182.0
insufficient_bhar_data,source_row=182 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,182.0
insufficient_bhar_data,source_row=183 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,183.0
insufficient_bhar_data,source_row=183 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,183.0
insufficient_bhar_data,source_row=183 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,183.0
insufficient_bhar_data,source_row=184 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,184.0
insufficient_bhar_data,source_row=184 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,184.0
insufficient_bhar_data,source_row=184 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,184.0
insufficient_bhar_data,source_row=185 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,185.0
insufficient_bhar_data,source_row=185 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,185.0
insufficient_bhar_data,source_row=185 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,185.0
insufficient_bhar_data,source_row=186 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,186.0
insufficient_bhar_data,source_row=186 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,186.0
insufficient_bhar_data,source_row=186 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,186.0
insufficient_bhar_data,source_row=187 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,187.0
insufficient_bhar_data,source_row=187 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,187.0
insufficient_bhar_data,source_row=187 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,187.0
insufficient_bhar_data,source_row=188 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,188.0
insufficient_bhar_data,source_row=188 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,188.0
insufficient_bhar_data,source_row=188 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,188.0
insufficient_bhar_data,source_row=189 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,189.0
insufficient_bhar_data,source_row=189 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,189.0
insufficient_bhar_data,source_row=189 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,189.0
insufficient_bhar_data,source_row=191 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,191.0
insufficient_bhar_data,source_row=191 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,191.0
insufficient_bhar_data,source_row=191 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,191.0
insufficient_bhar_data,source_row=192 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,192.0
insufficient_bhar_data,source_row=192 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,192.0
insufficient_bhar_data,source_row=192 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,192.0
insufficient_bhar_data,source_row=193 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,193.0
insufficient_bhar_data,source_row=193 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,193.0
insufficient_bhar_data,source_row=193 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,193.0
insufficient_bhar_data,source_row=194 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,194.0
insufficient_bhar_data,source_row=194 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,194.0
insufficient_bhar_data,source_row=194 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,194.0
insufficient_bhar_data,source_row=198 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,198.0
insufficient_bhar_data,source_row=198 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,198.0
insufficient_bhar_data,source_row=198 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,198.0
insufficient_bhar_data,source_row=199 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,199.0
insufficient_bhar_data,source_row=199 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,199.0
insufficient_bhar_data,source_row=199 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,199.0
insufficient_bhar_data,source_row=200 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,200.0
insufficient_bhar_data,source_row=200 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,200.0
insufficient_bhar_data,source_row=200 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,200.0
insufficient_bhar_data,source_row=201 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,201.0
insufficient_bhar_data,source_row=201 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,201.0
insufficient_bhar_data,source_row=201 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,201.0
insufficient_bhar_data,source_row=202 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,202.0
insufficient_bhar_data,source_row=202 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,202.0
insufficient_bhar_data,source_row=202 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,202.0
insufficient_bhar_data,source_row=203 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,203.0
insufficient_bhar_data,source_row=203 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,203.0
insufficient_bhar_data,source_row=203 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,203.0
insufficient_bhar_data,source_row=204 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,204.0
insufficient_bhar_data,source_row=204 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,204.0
insufficient_bhar_data,source_row=204 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,204.0
insufficient_bhar_data,source_row=205 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,205.0
insufficient_bhar_data,source_row=205 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,205.0
insufficient_bhar_data,source_row=205 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,205.0
insufficient_bhar_data,source_row=206 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,206.0
insufficient_bhar_data,source_row=206 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,206.0
insufficient_bhar_data,source_row=206 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,206.0
insufficient_bhar_data,source_row=207 T=60: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,207.0
insufficient_bhar_data,source_row=207 T=120: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,207.0
insufficient_bhar_data,source_row=207 T=250: missing_benchmark; valid_pairs=0; max_t=250; min_fraction=0.75; min_tail=0,announcement_daily,207.0
